transaction_id,order_id,customer_id,merchant_id,amount_paise,currency,payment_method,gateway,created_at,completed_at,outcome,loss_flag,loss_amount,loss_type
TX_42_7509_4339,ORD_TX_42_7509_4339,CUST_837685_1190,MERCH_69638_87,82588,INR,WALLET,G1,2023-04-05 13:25:00,2023-04-07 08:46:18.199480,SUCCESS,False,0,
TX_42_7510_3348,ORD_TX_42_7510_3348,CUST_240905_1026,MERCH_25795_0,387852,INR,NETBANKING,G4,2023-06-25 03:20:00,2023-06-28 03:51:52.751774,SUCCESS,False,0,
TX_42_7511_9836,ORD_TX_42_7511_9836,CUST_132154_245,MERCH_28141_27,216901,INR,UPI,G1,2023-11-21 02:15:00,2023-11-23 15:16:59.271262,SUCCESS,False,0,
TX_42_7512_8892,ORD_TX_42_7512_8892,CUST_497710_443,MERCH_80091_59,215000,INR,NETBANKING,G1,2023-05-08 01:30:00,2023-05-09 11:00:10.924805,SUCCESS,False,0,
TX_42_7513_7357,ORD_TX_42_7513_7357,CUST_818040_93,MERCH_28141_27,333392,INR,CARD,G2,2023-02-18 03:54:00,2023-02-20 16:42:13.309932,SUCCESS,False,0,
TX_42_7514_4795,ORD_TX_42_7514_4795,CUST_428821_1270,MERCH_96027_98,90318,INR,CARD,G4,2023-04-09 04:20:00,2023-04-11 17:40:05.827241,SUCCESS,False,0,
TX_42_7516_6477,ORD_TX_42_7516_6477,CUST_686165_110,MERCH_54131_2,85247,INR,CARD,G4,2023-11-21 00:41:00,2023-11-22 08:44:43.750274,SUCCESS,False,0,
TX_42_7517_6962,ORD_TX_42_7517_6962,CUST_169274_491,MERCH_72752_91,83029,INR,UPI,G1,2023-10-06 20:18:00,2023-10-08 00:06:14.287587,SUCCESS,False,0,
TX_42_7518_8275,ORD_TX_42_7518_8275,CUST_871253_290,MERCH_87505_56,109518,INR,CARD,G2,2023-08-17 16:45:00,2023-08-20 05:53:52.512835,SUCCESS,False,0,
TX_42_7519_8106,ORD_TX_42_7519_8106,CUST_344839_951,MERCH_51606_8,507299,INR,UPI,G1,2023-06-11 16:11:00,2023-06-13 08:18:52.271994,SUCCESS,False,0,
TX_42_7521_8451,ORD_TX_42_7521_8451,CUST_590042_487,MERCH_33483_10,90669,INR,NETBANKING,G2,2023-01-11 09:58:00,2023-01-13 10:31:28.986530,SUCCESS,False,0,
TX_42_7522_4748,ORD_TX_42_7522_4748,CUST_719961_781,MERCH_96202_44,346626,INR,WALLET,G3,2023-07-13 08:27:00,2023-07-15 22:44:59.857941,SUCCESS,False,0,
TX_42_7523_7815,ORD_TX_42_7523_7815,CUST_790658_825,MERCH_10206_25,116512,INR,WALLET,G2,2023-09-30 15:33:00,2023-10-01 23:49:11.684352,SUCCESS,False,0,
TX_42_7525_4165,ORD_TX_42_7525_4165,CUST_524871_1164,MERCH_69150_6,152774,INR,UPI,G4,2023-07-03 22:12:00,2023-07-05 20:48:14.444423,SUCCESS,False,0,
TX_42_7526_5027,ORD_TX_42_7526_5027,CUST_351051_777,MERCH_86429_74,245276,INR,UPI,G2,2023-12-10 15:02:00,2024-01-08 20:35:54.938658,SUCCESS,True,245276,CHARGEBACK
TX_42_7530_6839,ORD_TX_42_7530_6839,CUST_357906_1582,MERCH_52941_31,417402,INR,CARD,G2,2023-08-30 19:00:00,2023-09-01 19:37:15.787852,SUCCESS,False,0,
TX_42_7531_1995,ORD_TX_42_7531_1995,CUST_279838_1409,MERCH_35658_5,606661,INR,UPI,G2,2023-01-14 16:10:00,2023-01-16 01:27:44.257705,SUCCESS,False,0,
TX_42_7532_5278,ORD_TX_42_7532_5278,CUST_880741_1248,MERCH_59115_95,386389,INR,NETBANKING,G1,2023-07-17 20:07:00,2023-07-19 14:41:09.785408,SUCCESS,False,0,
TX_42_7533_3345,ORD_TX_42_7533_3345,CUST_486594_219,MERCH_32662_21,92680,INR,UPI,G2,2023-11-16 12:00:00,2023-11-18 17:47:51.906368,SUCCESS,False,0,
TX_42_7534_9261,ORD_TX_42_7534_9261,CUST_863978_285,MERCH_75726_66,191477,INR,NETBANKING,G2,2023-10-24 10:06:00,2023-10-26 21:16:15.326820,SUCCESS,False,0,
TX_42_7536_3433,ORD_TX_42_7536_3433,CUST_389910_974,MERCH_12693_30,180970,INR,CARD,G2,2023-09-01 11:30:00,2023-09-04 05:53:55.581744,SUCCESS,False,0,
TX_42_7537_4286,ORD_TX_42_7537_4286,CUST_806791_882,MERCH_54131_2,82336,INR,CARD,G2,2023-08-01 18:21:00,2023-08-01 18:22:36.463187,FAILED,False,0,
TX_42_7538_9472,ORD_TX_42_7538_9472,CUST_708814_1680,MERCH_69150_6,157973,INR,UPI,G1,2023-12-09 00:57:00,2023-12-10 21:38:43.809599,SUCCESS,False,0,
TX_42_7539_3106,ORD_TX_42_7539_3106,CUST_699991_180,MERCH_48467_57,385967,INR,WALLET,G2,2023-09-16 09:20:00,2023-09-19 01:25:09.769894,SUCCESS,False,0,
TX_42_7540_1804,ORD_TX_42_7540_1804,CUST_338067_43,MERCH_33483_10,70945,INR,CARD,G1,2023-05-05 15:45:00,2023-05-08 16:43:33.446294,SUCCESS,False,0,
TX_42_7541_2235,ORD_TX_42_7541_2235,CUST_798168_114,MERCH_21411_46,355382,INR,UPI,G1,2023-02-08 19:27:00,2023-02-11 09:20:57.819756,SUCCESS,False,0,
TX_42_7542_6945,ORD_TX_42_7542_6945,CUST_866535_1225,MERCH_89605_92,257056,INR,UPI,G2,2023-10-08 09:03:00,2023-10-11 05:20:54.807434,SUCCESS,False,0,
TX_42_7543_5667,ORD_TX_42_7543_5667,CUST_278954_274,MERCH_64748_71,184190,INR,CARD,G1,2023-10-28 10:56:00,2023-10-29 15:22:10.540911,SUCCESS,False,0,
TX_42_7544_4837,ORD_TX_42_7544_4837,CUST_205570_96,MERCH_89909_60,549757,INR,CARD,G3,2023-12-07 08:47:00,2023-12-09 19:04:26.082920,SUCCESS,False,0,
TX_42_7545_5275,ORD_TX_42_7545_5275,CUST_111745_525,MERCH_51606_8,626800,INR,CARD,G2,2023-04-11 15:40:00,2023-04-13 01:16:00.919433,SUCCESS,False,0,
TX_42_7546_3587,ORD_TX_42_7546_3587,CUST_363031_1676,MERCH_13051_79,315071,INR,CARD,G1,2023-03-08 16:47:00,2023-03-11 00:01:17.830640,SUCCESS,False,0,
TX_42_7547_9021,ORD_TX_42_7547_9021,CUST_757957_1147,MERCH_83656_48,399660,INR,UPI,G2,2023-08-16 07:58:00,2023-08-17 21:01:33.536819,SUCCESS,False,0,
TX_42_7548_2347,ORD_TX_42_7548_2347,CUST_779290_225,MERCH_43827_28,231751,INR,UPI,G3,2023-08-18 04:07:00,2023-08-20 07:05:32.052899,SUCCESS,False,0,
TX_42_7550_6343,ORD_TX_42_7550_6343,CUST_826448_1825,MERCH_33483_10,75116,INR,UPI,G2,2023-04-29 14:26:00,2023-05-01 03:09:44.496274,SUCCESS,False,0,
TX_42_7551_8522,ORD_TX_42_7551_8522,CUST_395809_1864,MERCH_54131_2,77257,INR,WALLET,G2,2023-04-22 07:01:00,2023-04-23 22:17:24.587730,SUCCESS,False,0,
TX_42_7553_3342,ORD_TX_42_7553_3342,CUST_463476_366,MERCH_97092_40,136052,INR,CARD,G1,2023-11-06 15:26:00,2023-11-06 15:29:17.047857,FAILED,False,0,
TX_42_7554_8901,ORD_TX_42_7554_8901,CUST_134701_466,MERCH_51606_8,578299,INR,UPI,G1,2023-06-11 17:37:00,2023-06-11 17:41:24.962679,FAILED,False,0,
TX_42_7555_6460,ORD_TX_42_7555_6460,CUST_734486_599,MERCH_69040_53,118776,INR,UPI,G1,2023-07-01 09:42:00,2023-07-02 13:12:44.541182,SUCCESS,False,0,
TX_42_7558_1727,ORD_TX_42_7558_1727,CUST_252617_29,MERCH_58190_19,303211,INR,UPI,G2,2023-09-07 19:13:00,2023-09-10 20:32:26.495231,SUCCESS,False,0,
TX_42_7559_7061,ORD_TX_42_7559_7061,CUST_602367_1497,MERCH_93211_37,158693,INR,UPI,G1,2023-04-09 19:18:00,2023-04-12 15:22:00.743291,SUCCESS,False,0,
TX_42_7560_4376,ORD_TX_42_7560_4376,CUST_107415_1600,MERCH_89309_24,95194,INR,UPI,G2,2023-09-29 08:38:00,2023-09-30 13:49:32.368887,SUCCESS,False,0,
TX_42_7561_8979,ORD_TX_42_7561_8979,CUST_688158_1067,MERCH_25795_0,480413,INR,UPI,G1,2023-02-28 19:38:00,2023-03-02 14:48:23.055919,SUCCESS,False,0,
TX_42_7562_9020,ORD_TX_42_7562_9020,CUST_190009_1734,MERCH_16776_33,60965,INR,UPI,G3,2023-01-19 07:57:00,2023-01-20 17:34:32.855714,SUCCESS,False,0,
TX_42_7565_7832,ORD_TX_42_7565_7832,CUST_319724_575,MERCH_42606_14,166939,INR,UPI,G4,2023-10-14 10:12:00,2023-10-16 01:17:00.750576,SUCCESS,False,0,
TX_42_7566_7414,ORD_TX_42_7566_7414,CUST_942186_761,MERCH_66250_45,496871,INR,CARD,G1,2023-11-04 06:04:00,2023-11-06 08:16:39.373433,SUCCESS,False,0,
TX_42_7567_8418,ORD_TX_42_7567_8418,CUST_899289_539,MERCH_37350_99,505995,INR,NETBANKING,G1,2023-02-18 21:17:00,2023-02-21 21:04:55.345510,SUCCESS,False,0,
TX_42_7569_8253,ORD_TX_42_7569_8253,CUST_351924_1040,MERCH_33483_10,78393,INR,CARD,G2,2023-01-15 08:45:00,2023-01-18 07:59:18.392390,SUCCESS,False,0,
TX_42_7571_2306,ORD_TX_42_7571_2306,CUST_245788_824,MERCH_40746_61,337990,INR,UPI,G1,2023-11-26 05:33:00,2023-11-29 08:13:17.965508,SUCCESS,False,0,
TX_42_7572_6417,ORD_TX_42_7572_6417,CUST_855111_1186,MERCH_48467_57,341674,INR,UPI,G2,2023-06-20 21:21:00,2023-06-22 09:39:51.113551,SUCCESS,False,0,
TX_42_7573_5016,ORD_TX_42_7573_5016,CUST_430388_280,MERCH_68335_80,349093,INR,UPI,G1,2023-06-16 23:58:00,2023-06-19 23:10:04.412349,SUCCESS,False,0,
TX_42_7574_9445,ORD_TX_42_7574_9445,CUST_225995_392,MERCH_78840_36,134455,INR,UPI,G1,2023-05-12 14:40:00,2023-05-15 03:11:27.383053,SUCCESS,False,0,
TX_42_7576_6118,ORD_TX_42_7576_6118,CUST_775510_13,MERCH_66250_45,428654,INR,UPI,G1,2023-07-05 22:20:00,2023-07-09 00:04:53.699877,SUCCESS,False,0,
TX_42_7577_9932,ORD_TX_42_7577_9932,CUST_902720_1181,MERCH_48467_57,424526,INR,UPI,G3,2023-09-20 03:49:00,2023-09-22 20:27:04.641505,SUCCESS,False,0,
TX_42_7578_6678,ORD_TX_42_7578_6678,CUST_767542_405,MERCH_87505_56,160403,INR,UPI,G4,2023-04-26 20:28:00,2023-04-28 08:00:22.090311,SUCCESS,False,0,
TX_42_7579_7129,ORD_TX_42_7579_7129,CUST_908871_1970,MERCH_53919_90,253426,INR,UPI,G3,2023-04-04 18:04:00,2023-04-06 19:28:31.375834,SUCCESS,False,0,
TX_42_7580_7564,ORD_TX_42_7580_7564,CUST_489878_883,MERCH_92798_16,169735,INR,CARD,G1,2023-03-21 22:02:00,2023-03-24 10:44:28.954926,SUCCESS,False,0,
TX_42_7582_6801,ORD_TX_42_7582_6801,CUST_427304_469,MERCH_42606_14,92752,INR,UPI,G3,2023-12-10 19:10:00,2023-12-12 18:28:07.750626,SUCCESS,False,0,
TX_42_7583_1303,ORD_TX_42_7583_1303,CUST_401953_209,MERCH_92018_55,183655,INR,UPI,G1,2023-03-09 14:07:00,2023-03-11 03:32:39.883956,SUCCESS,False,0,
TX_42_7584_8839,ORD_TX_42_7584_8839,CUST_228232_502,MERCH_21411_46,371092,INR,CARD,G2,2023-02-06 20:08:00,2023-02-08 13:31:29.484276,SUCCESS,False,0,
TX_42_7586_2876,ORD_TX_42_7586_2876,CUST_959909_131,MERCH_75726_66,153674,INR,UPI,G1,2023-07-13 20:21:00,2023-07-16 09:31:55.173461,SUCCESS,False,0,
TX_42_7587_8276,ORD_TX_42_7587_8276,CUST_807755_1266,MERCH_12693_30,223638,INR,UPI,G2,2023-01-14 15:05:00,2023-01-17 07:30:18.332292,SUCCESS,False,0,
TX_42_7588_3522,ORD_TX_42_7588_3522,CUST_226060_1309,MERCH_82789_88,85284,INR,CARD,G3,2023-01-23 06:12:00,2023-01-23 06:16:19.833591,FAILED,False,0,
TX_42_7589_9219,ORD_TX_42_7589_9219,CUST_635534_234,MERCH_43827_28,392804,INR,WALLET,G1,2023-04-11 21:57:00,2023-04-13 16:24:52.690681,SUCCESS,False,0,
TX_42_7590_5381,ORD_TX_42_7590_5381,CUST_163095_1173,MERCH_54131_2,78377,INR,CARD,G3,2023-01-03 22:24:00,2023-01-06 13:56:26.092945,SUCCESS,False,0,
TX_42_7591_2278,ORD_TX_42_7591_2278,CUST_908258_1352,MERCH_11016_15,339100,INR,WALLET,G2,2023-07-03 12:41:00,2023-07-06 11:41:12.667865,SUCCESS,False,0,
TX_42_7592_9583,ORD_TX_42_7592_9583,CUST_111745_525,MERCH_12693_30,249084,INR,UPI,G1,2023-06-25 18:02:00,2023-06-28 16:54:09.328750,SUCCESS,False,0,
TX_42_7594_4488,ORD_TX_42_7594_4488,CUST_516885_737,MERCH_63351_54,75952,INR,CARD,G1,2023-10-26 01:11:00,2023-10-27 16:09:39.339364,SUCCESS,False,0,
TX_42_7595_3387,ORD_TX_42_7595_3387,CUST_639243_1806,MERCH_89605_92,224591,INR,UPI,G3,2023-12-07 03:17:00,2023-12-08 15:25:04.565395,SUCCESS,True,224591,PAYMENT_STATE_DIVERGENCE
TX_42_7596_9261,ORD_TX_42_7596_9261,CUST_667201_838,MERCH_95616_38,582565,INR,UPI,G2,2023-03-13 14:04:00,2023-03-15 03:00:47.035470,SUCCESS,False,0,
TX_42_7597_3974,ORD_TX_42_7597_3974,CUST_589066_1029,MERCH_59115_95,294352,INR,CARD,G1,2023-09-05 01:37:00,2023-09-06 12:46:32.059892,SUCCESS,False,0,
TX_42_7598_2807,ORD_TX_42_7598_2807,CUST_441815_647,MERCH_69150_6,148402,INR,UPI,G1,2023-01-11 00:03:00,2023-01-13 10:50:48.743514,SUCCESS,False,0,
TX_42_7600_2932,ORD_TX_42_7600_2932,CUST_163646_729,MERCH_54131_2,93576,INR,UPI,G2,2023-10-08 01:07:00,2023-10-10 03:57:04.087960,SUCCESS,False,0,
TX_42_7601_3604,ORD_TX_42_7601_3604,CUST_688595_1166,MERCH_58190_19,234952,INR,UPI,G4,2023-08-09 23:15:00,2023-08-12 15:53:53.628028,SUCCESS,False,0,
TX_42_7602_9537,ORD_TX_42_7602_9537,CUST_633634_1117,MERCH_58984_18,128414,INR,UPI,G1,2023-10-07 03:54:00,2023-10-08 14:01:07.725363,SUCCESS,False,0,
TX_42_7603_2764,ORD_TX_42_7603_2764,CUST_901625_1471,MERCH_22666_20,127844,INR,NETBANKING,G1,2023-07-28 15:05:00,2023-07-29 22:19:11.342042,SUCCESS,False,0,
TX_42_7604_7231,ORD_TX_42_7604_7231,CUST_896710_1738,MERCH_44698_43,86363,INR,WALLET,G1,2023-04-28 17:02:00,2023-05-01 04:23:30.111161,SUCCESS,False,0,
TX_42_7605_6659,ORD_TX_42_7605_6659,CUST_712246_208,MERCH_86429_74,264743,INR,CARD,G4,2023-05-07 05:14:00,2023-05-09 17:24:34.989531,SUCCESS,False,0,
TX_42_7607_3561,ORD_TX_42_7607_3561,CUST_250159_70,MERCH_18571_17,172085,INR,CARD,G1,2023-04-06 15:39:00,2023-04-09 10:40:18.999531,SUCCESS,False,0,
TX_42_7608_1347,ORD_TX_42_7608_1347,CUST_443567_1447,MERCH_89909_60,446491,INR,CARD,G1,2023-11-26 09:31:00,2023-11-29 04:44:13.560673,SUCCESS,False,0,
TX_42_7609_7032,ORD_TX_42_7609_7032,CUST_107099_886,MERCH_88657_75,235389,INR,CARD,G1,2023-02-07 11:31:00,2023-02-09 17:03:08.771807,SUCCESS,False,0,
TX_42_7610_1191,ORD_TX_42_7610_1191,CUST_792111_963,MERCH_88657_75,170939,INR,CARD,G3,2023-11-20 00:10:00,2023-11-22 01:13:03.475838,SUCCESS,False,0,
TX_42_7611_1007,ORD_TX_42_7611_1007,CUST_355948_1244,MERCH_95616_38,269966,INR,UPI,G2,2023-06-28 15:58:00,2023-07-01 08:58:56.072438,SUCCESS,False,0,
TX_42_7613_2791,ORD_TX_42_7613_2791,CUST_401454_715,MERCH_75726_66,187211,INR,CARD,G2,2023-08-03 13:55:00,2023-08-04 15:52:41.222459,SUCCESS,False,0,
TX_42_7614_6610,ORD_TX_42_7614_6610,CUST_653999_404,MERCH_58984_18,151794,INR,UPI,G1,2023-08-08 22:52:00,2023-08-12 01:52:01.576841,SUCCESS,False,0,
TX_42_7616_3833,ORD_TX_42_7616_3833,CUST_967869_789,MERCH_64886_1,191615,INR,UPI,G2,2023-10-25 19:09:00,2023-10-28 12:14:03.675184,SUCCESS,False,0,
TX_42_7617_9020,ORD_TX_42_7617_9020,CUST_144789_1329,MERCH_89909_60,461237,INR,CARD,G1,2023-02-21 02:14:00,2023-02-23 02:51:36.585125,SUCCESS,False,0,
TX_42_7618_6805,ORD_TX_42_7618_6805,CUST_247595_1673,MERCH_26364_94,274063,INR,UPI,G4,2023-10-08 07:00:00,2023-10-10 12:29:04.062143,SUCCESS,False,0,
TX_42_7619_6992,ORD_TX_42_7619_6992,CUST_452365_1999,MERCH_76557_12,125046,INR,NETBANKING,G1,2023-06-04 16:34:00,2023-06-07 12:23:37.771574,SUCCESS,False,0,
TX_42_7620_8905,ORD_TX_42_7620_8905,CUST_530789_447,MERCH_96672_82,428538,INR,CARD,G1,2023-11-21 18:01:00,2023-11-22 23:46:08.826546,SUCCESS,False,0,
TX_42_7621_1458,ORD_TX_42_7621_1458,CUST_397675_1660,MERCH_69638_87,158028,INR,UPI,G4,2023-04-09 12:19:00,2023-04-11 12:10:47.908627,SUCCESS,False,0,
TX_42_7622_1253,ORD_TX_42_7622_1253,CUST_278570_1280,MERCH_75726_66,184456,INR,NETBANKING,G4,2023-10-13 18:12:00,2023-10-16 12:37:01.953081,SUCCESS,False,0,
TX_42_7623_7977,ORD_TX_42_7623_7977,CUST_322084_862,MERCH_40746_61,355228,INR,NETBANKING,G2,2023-05-06 17:43:00,2023-05-09 08:44:27.769900,SUCCESS,False,0,
TX_42_7624_7347,ORD_TX_42_7624_7347,CUST_728419_871,MERCH_28141_27,306264,INR,CARD,G4,2023-06-01 10:44:00,2023-06-02 23:19:22.465241,SUCCESS,False,0,
TX_42_7625_1726,ORD_TX_42_7625_1726,CUST_863264_734,MERCH_11016_15,281727,INR,WALLET,G2,2023-05-15 01:09:00,2023-05-16 14:00:21.348783,SUCCESS,False,0,
TX_42_7626_4612,ORD_TX_42_7626_4612,CUST_737199_1530,MERCH_20965_23,101671,INR,CARD,G1,2023-03-12 14:22:00,2023-03-15 14:10:00.450508,SUCCESS,False,0,
TX_42_7628_9865,ORD_TX_42_7628_9865,CUST_976141_1172,MERCH_26364_94,368984,INR,NETBANKING,G1,2023-09-21 20:17:00,2023-09-24 20:13:23.174142,SUCCESS,False,0,
TX_42_7629_5946,ORD_TX_42_7629_5946,CUST_889271_1015,MERCH_48304_97,121236,INR,UPI,G1,2023-10-06 06:45:00,2023-10-07 12:23:29.775239,SUCCESS,False,0,
TX_42_7630_9185,ORD_TX_42_7630_9185,CUST_583455_1684,MERCH_28141_27,266817,INR,UPI,G2,2023-12-04 17:36:00,2023-12-06 17:29:35.690171,SUCCESS,False,0,
TX_42_7632_7869,ORD_TX_42_7632_7869,CUST_961756_1935,MERCH_52642_52,555041,INR,NETBANKING,G2,2023-10-16 02:48:00,2023-10-16 02:52:58.296030,FAILED,False,0,
TX_42_7633_5178,ORD_TX_42_7633_5178,CUST_948692_1715,MERCH_89605_92,189317,INR,CARD,G1,2023-05-22 09:12:00,2023-05-22 09:17:06.245329,FAILED,False,0,
TX_42_7634_2339,ORD_TX_42_7634_2339,CUST_864757_343,MERCH_83744_63,230790,INR,UPI,G1,2023-11-24 00:35:00,2023-11-26 17:07:31.731169,SUCCESS,False,0,
TX_42_7635_5459,ORD_TX_42_7635_5459,CUST_379687_1210,MERCH_69638_87,130222,INR,CARD,G2,2023-10-14 00:54:00,2023-10-15 16:07:05.411332,SUCCESS,False,0,
TX_42_7637_7498,ORD_TX_42_7637_7498,CUST_781509_1749,MERCH_32299_29,281623,INR,UPI,G1,2023-02-18 04:15:00,2023-02-20 21:03:30.415589,SUCCESS,False,0,
TX_42_7638_6448,ORD_TX_42_7638_6448,CUST_902242_1830,MERCH_20647_72,338340,INR,CARD,G4,2023-04-07 01:42:00,2023-04-08 22:55:44.545645,SUCCESS,False,0,
TX_42_7639_6410,ORD_TX_42_7639_6410,CUST_670559_166,MERCH_83744_63,254697,INR,UPI,G2,2023-11-10 08:34:00,2023-11-12 00:23:12.843508,SUCCESS,False,0,
TX_42_7640_6625,ORD_TX_42_7640_6625,CUST_706590_1311,MERCH_58190_19,441448,INR,UPI,G4,2023-06-12 20:28:00,2023-06-15 11:12:57.490423,SUCCESS,False,0,
TX_42_7641_2047,ORD_TX_42_7641_2047,CUST_207096_1563,MERCH_87505_56,167406,INR,WALLET,G2,2023-01-25 23:23:00,2023-01-27 14:03:23.683787,SUCCESS,False,0,
TX_42_7642_8462,ORD_TX_42_7642_8462,CUST_262777_1255,MERCH_66661_77,177080,INR,WALLET,G2,2023-04-13 07:37:00,2023-04-15 00:45:06.501085,SUCCESS,False,0,
TX_42_7643_7160,ORD_TX_42_7643_7160,CUST_110699_797,MERCH_82789_88,42330,INR,NETBANKING,G1,2023-05-30 23:59:00,2023-06-01 05:04:28.494099,SUCCESS,False,0,
TX_42_7644_3581,ORD_TX_42_7644_3581,CUST_787250_597,MERCH_69040_53,106897,INR,WALLET,G1,2023-04-28 17:05:00,2023-04-28 17:09:46.178211,FAILED,False,0,
TX_42_7645_3787,ORD_TX_42_7645_3787,CUST_792440_44,MERCH_75726_66,127039,INR,WALLET,G2,2023-04-29 06:58:00,2023-05-01 18:50:00.944136,SUCCESS,False,0,
TX_42_7646_9966,ORD_TX_42_7646_9966,CUST_541416_1159,MERCH_83744_63,193935,INR,CARD,G3,2023-05-31 08:10:00,2023-06-02 01:43:28.147261,SUCCESS,False,0,
TX_42_7647_9006,ORD_TX_42_7647_9006,CUST_603650_1142,MERCH_13051_79,421916,INR,CARD,G2,2023-11-27 12:22:00,2023-11-29 20:34:59.196692,SUCCESS,False,0,
TX_42_7648_2199,ORD_TX_42_7648_2199,CUST_778832_885,MERCH_42606_14,153276,INR,CARD,G4,2023-06-14 14:29:00,2023-06-15 18:13:21.476414,SUCCESS,False,0,
TX_42_7649_7472,ORD_TX_42_7649_7472,CUST_499384_172,MERCH_48304_97,222830,INR,UPI,G2,2023-02-03 17:20:00,2023-02-05 06:12:51.886471,SUCCESS,False,0,
TX_42_7651_7082,ORD_TX_42_7651_7082,CUST_343322_248,MERCH_55758_13,271359,INR,WALLET,G3,2023-03-30 07:54:00,2023-03-31 10:59:06.494564,SUCCESS,False,0,
TX_42_7652_2092,ORD_TX_42_7652_2092,CUST_870915_986,MERCH_64748_71,137759,INR,CARD,G2,2023-06-26 11:42:00,2023-06-27 19:22:43.174613,SUCCESS,False,0,
TX_42_7653_3536,ORD_TX_42_7653_3536,CUST_899666_194,MERCH_81295_47,301867,INR,CARD,G1,2023-10-04 12:03:00,2023-10-06 14:13:00.980662,SUCCESS,False,0,
TX_42_7654_7631,ORD_TX_42_7654_7631,CUST_595384_1108,MERCH_33483_10,52797,INR,NETBANKING,G4,2023-02-19 23:15:00,2023-02-21 16:59:30.170718,SUCCESS,False,0,
TX_42_7655_8156,ORD_TX_42_7655_8156,CUST_526488_1839,MERCH_45222_22,426408,INR,CARD,G4,2023-02-14 08:56:00,2023-02-16 03:56:03.747847,SUCCESS,False,0,
TX_42_7658_7883,ORD_TX_42_7658_7883,CUST_236535_1216,MERCH_30932_51,243584,INR,UPI,G1,2023-09-09 07:04:00,2023-09-10 18:40:41.844542,SUCCESS,False,0,
TX_42_7659_9333,ORD_TX_42_7659_9333,CUST_433840_1828,MERCH_68335_80,266081,INR,CARD,G3,2023-05-10 19:08:00,2023-05-12 12:30:31.725430,SUCCESS,False,0,
TX_42_7662_4449,ORD_TX_42_7662_4449,CUST_537477_36,MERCH_40746_61,373107,INR,CARD,G1,2023-09-10 07:51:00,2023-09-13 09:28:03.191284,SUCCESS,False,0,
TX_42_7663_2315,ORD_TX_42_7663_2315,CUST_839804_1639,MERCH_64886_1,196468,INR,CARD,G2,2023-02-28 10:43:00,2023-03-01 21:25:48.426288,SUCCESS,False,0,
TX_42_7664_6160,ORD_TX_42_7664_6160,CUST_363031_1676,MERCH_32399_58,195683,INR,UPI,G1,2023-05-24 00:59:00,2023-05-26 01:05:28.220036,SUCCESS,False,0,
TX_42_7666_2064,ORD_TX_42_7666_2064,CUST_250168_233,MERCH_53919_90,293002,INR,CARD,G2,2023-07-18 20:04:00,2023-07-21 17:46:58.478878,SUCCESS,False,0,
TX_42_7667_6497,ORD_TX_42_7667_6497,CUST_944193_287,MERCH_53919_90,217009,INR,CARD,G2,2023-04-03 08:43:00,2023-04-05 01:23:27.766023,SUCCESS,False,0,
TX_42_7669_6954,ORD_TX_42_7669_6954,CUST_190009_1734,MERCH_80091_59,165566,INR,CARD,G3,2023-04-01 17:45:00,2023-04-03 14:53:20.246432,SUCCESS,False,0,
TX_42_7670_4114,ORD_TX_42_7670_4114,CUST_588972_501,MERCH_82369_96,429506,INR,NETBANKING,G1,2023-01-10 02:48:00,2023-01-12 16:10:44.739185,SUCCESS,False,0,
TX_42_7672_6961,ORD_TX_42_7672_6961,CUST_303502_722,MERCH_25338_78,466332,INR,UPI,G1,2023-01-09 05:59:00,2023-01-11 06:50:45.950393,SUCCESS,False,0,
TX_42_7673_3994,ORD_TX_42_7673_3994,CUST_670485_249,MERCH_92018_55,227777,INR,UPI,G3,2023-09-14 07:08:00,2023-09-16 22:48:31.063920,SUCCESS,False,0,
TX_42_7674_1409,ORD_TX_42_7674_1409,CUST_191353_1120,MERCH_90077_11,509919,INR,WALLET,G2,2023-09-04 18:50:00,2023-09-05 21:24:33.615838,SUCCESS,False,0,
TX_42_7675_1355,ORD_TX_42_7675_1355,CUST_296049_805,MERCH_55017_70,444563,INR,UPI,G1,2023-09-14 04:01:00,2023-09-16 04:40:01.364248,SUCCESS,False,0,
TX_42_7676_5204,ORD_TX_42_7676_5204,CUST_427025_585,MERCH_30932_51,187614,INR,UPI,G3,2023-01-08 19:44:00,2023-01-11 08:03:20.518861,SUCCESS,False,0,
TX_42_7677_2670,ORD_TX_42_7677_2670,CUST_163037_858,MERCH_83969_9,213084,INR,CARD,G2,2023-05-06 01:23:00,2023-05-09 02:28:15.274948,SUCCESS,False,0,
TX_42_7678_1464,ORD_TX_42_7678_1464,CUST_162551_1415,MERCH_23545_35,194634,INR,CARD,G1,2023-03-30 20:52:00,2023-04-01 02:22:31.872774,SUCCESS,False,0,
TX_42_7681_7609,ORD_TX_42_7681_7609,CUST_545377_906,MERCH_37350_99,432614,INR,NETBANKING,G3,2023-11-14 12:25:00,2023-11-16 20:43:36.804701,SUCCESS,False,0,
TX_42_7682_1672,ORD_TX_42_7682_1672,CUST_828913_121,MERCH_53919_90,149161,INR,NETBANKING,G1,2023-11-08 21:46:00,2023-11-10 02:42:14.757328,SUCCESS,False,0,
TX_42_7683_3899,ORD_TX_42_7683_3899,CUST_843859_1628,MERCH_99480_84,432234,INR,UPI,G1,2023-08-15 21:21:00,2023-08-17 04:09:33.128551,SUCCESS,False,0,
