transaction_id,retry_count,failed_attempt_count,time_to_webhook,amount_paise,gateway,payment_method
TX_42_798_8568,0,0,6.961488,381143,G2,UPI
TX_42_7990_5822,0,0,5.484379,396602,G2,UPI
TX_42_7991_3454,0,0,5.412259,203680,G4,UPI
TX_42_7992_2394,0,0,5.422911,113692,G3,CARD
TX_42_7993_4934,0,0,6.201246,458183,G1,UPI
TX_42_7996_9694,0,0,8.733639,392251,G1,CARD
TX_42_7997_4857,0,0,4.330425,113462,G1,WALLET
TX_42_7998_8765,0,0,6.607759,186889,G3,NETBANKING
TX_42_7999_5085,0,0,8.329652,413234,G1,UPI
TX_42_79_5961,0,0,8.970161000000001,323032,G4,UPI
TX_42_8000_4764,0,0,7.101305,326060,G4,CARD
TX_42_8001_3344,0,0,3.177613,441931,G3,UPI
TX_42_8002_1817,1,1,39.239451,331007,G2,UPI
TX_42_8003_9541,0,0,6.174736,93774,G2,UPI
TX_42_8004_1766,0,0,9.393784,262949,G1,UPI
TX_42_8005_1853,1,1,275.215413,268222,G3,UPI
TX_42_8006_6681,0,0,3.328116,133039,G2,CARD
TX_42_8008_7570,0,0,4.862321,64608,G3,CARD
TX_42_8009_2786,0,0,5.302657,297022,G2,WALLET
TX_42_800_8852,0,0,9.576568,332213,G2,UPI
TX_42_8010_3802,0,0,5.825373,193860,G1,WALLET
TX_42_8011_9842,0,0,5.701575,120236,G2,CARD
TX_42_8012_5451,0,0,4.719392,582873,G4,UPI
TX_42_8013_5480,1,1,309.268848,92649,G2,UPI
TX_42_8014_8827,0,0,9.563251,349140,G2,UPI
TX_42_8015_1191,0,0,9.108615,421983,G1,UPI
TX_42_8016_8128,0,0,8.036306,398871,G2,UPI
TX_42_8017_1624,0,0,8.201705,235701,G4,CARD
TX_42_8018_6185,0,0,6.143594,109184,G3,NETBANKING
TX_42_8019_5827,0,0,6.780286,168428,G1,UPI
TX_42_801_2602,0,0,7.945431,146647,G1,WALLET
TX_42_8020_3290,0,0,8.907240999999999,321437,G3,NETBANKING
TX_42_8021_2676,0,0,7.923786,223403,G1,CARD
TX_42_8022_2146,0,0,8.175275,151370,G1,UPI
TX_42_8023_3046,0,0,7.771306,75534,G3,NETBANKING
TX_42_8024_8775,0,0,4.307451,423562,G1,UPI
TX_42_8025_1866,0,0,7.604121,338278,G1,UPI
TX_42_8026_4348,0,0,6.837998,463822,G3,CARD
TX_42_8027_7772,0,0,6.747265,219330,G1,CARD
TX_42_8028_6979,0,0,6.249485,239134,G1,NETBANKING
TX_42_8029_5384,0,0,9.428367,208940,G1,CARD
TX_42_8030_4440,0,0,6.502575,399059,G1,UPI
TX_42_8032_6069,1,1,307.671252,435521,G1,UPI
TX_42_8033_4358,0,0,6.130529,391430,G4,UPI
TX_42_8034_3687,0,0,6.551617,406602,G2,WALLET
TX_42_8035_1863,0,0,5.915733,311250,G3,UPI
TX_42_8038_3952,0,0,8.668746,308079,G3,UPI
TX_42_8039_6430,0,0,8.448,104416,G2,UPI
TX_42_803_8465,0,0,5.206365,52609,G1,UPI
TX_42_8040_7522,0,0,4.539485,387490,G2,CARD
TX_42_8042_8938,1,1,136.413694,143380,G3,NETBANKING
TX_42_8043_7331,0,0,4.2587209999999995,421545,G4,NETBANKING
TX_42_8044_6533,0,0,7.651006,425277,G1,CARD
TX_42_8045_4219,0,0,9.38912,191533,G3,UPI
TX_42_8046_3607,1,1,142.89082200000001,188971,G2,UPI
TX_42_8047_1440,1,1,26.427616,325835,G2,UPI
TX_42_8049_1044,0,0,9.324917,431287,G1,UPI
TX_42_8050_7176,1,1,158.671226,238552,G1,UPI
TX_42_8051_9709,0,0,6.571495,389373,G1,UPI
TX_42_8052_3155,0,0,7.838387,282158,G2,CARD
TX_42_8053_4019,0,0,6.651156,459250,G2,NETBANKING
TX_42_8054_4147,0,0,6.184969,407361,G1,UPI
TX_42_8056_2711,1,1,28.997167,209933,G2,NETBANKING
TX_42_8057_2524,0,0,10.175338,128300,G1,UPI
TX_42_8058_7538,0,0,5.058973,347677,G3,CARD
TX_42_8059_2162,0,0,4.761557,564647,G2,UPI
TX_42_8060_7624,0,0,8.728724,371999,G1,CARD
TX_42_8062_8732,1,1,310.504745,122782,G3,UPI
TX_42_8064_5070,1,1,251.688817,136391,G2,UPI
TX_42_8065_6094,0,0,7.756544,535075,G2,UPI
TX_42_8066_9946,0,0,8.023977,548272,G4,UPI
TX_42_8067_8253,0,0,8.159204,55243,G3,UPI
TX_42_8068_4440,0,0,7.405454,251564,G1,UPI
TX_42_8069_5652,1,1,176.265641,217263,G3,UPI
TX_42_806_4649,0,0,6.771854,207744,G3,CARD
TX_42_8070_3916,0,0,9.664412,121175,G2,UPI
TX_42_8071_8256,0,0,10.133256,135308,G1,WALLET
TX_42_8072_9116,0,0,4.5412040000000005,507369,G1,UPI
TX_42_8073_7441,0,0,6.997401,44674,G1,CARD
TX_42_8074_8069,1,1,241.562898,83936,G1,CARD
TX_42_8076_5992,0,0,9.169316,516570,G2,CARD
TX_42_8077_1762,1,1,180.47273,492084,G1,UPI
TX_42_8079_3715,0,0,5.330589,112650,G1,UPI
TX_42_807_3625,0,0,6.3149,548671,G1,UPI
TX_42_8080_4446,0,0,7.432206,337027,G2,UPI
TX_42_8081_5365,1,1,139.671494,172675,G2,UPI
TX_42_8082_6286,0,0,4.160319,302074,G1,CARD
TX_42_8084_4676,1,1,233.930501,101015,G1,CARD
TX_42_8085_8641,0,0,8.44381,83204,G1,UPI
TX_42_8086_6314,1,1,171.594611,267174,G3,UPI
TX_42_8087_7964,1,1,201.982489,302577,G1,UPI
TX_42_8088_5777,0,0,8.726202,111489,G1,NETBANKING
TX_42_808_5385,0,0,5.955276,458927,G1,UPI
TX_42_8090_6378,0,0,4.997828,178514,G1,CARD
TX_42_8091_3566,0,0,7.5582139999999995,221445,G2,CARD
TX_42_8092_8031,0,0,8.913775,490436,G3,UPI
TX_42_8093_3651,0,0,8.542625,391525,G4,CARD
TX_42_8095_9217,0,0,7.230279,238726,G2,CARD
TX_42_8096_3964,0,0,8.036435,358929,G3,CARD
TX_42_8097_1856,1,1,36.024176,397240,G1,UPI
TX_42_8098_4108,1,1,263.917411,181479,G3,CARD
TX_42_8099_8930,0,0,4.756161,107601,G1,WALLET
TX_42_809_5133,0,0,5.280512,88853,G4,UPI
TX_42_80_2867,0,0,9.1404,162646,G1,UPI
TX_42_8101_2148,0,0,6.706991,126194,G2,WALLET
TX_42_8102_3604,0,0,4.384359,494898,G2,CARD
TX_42_8103_6150,1,1,19.808132,423366,G2,WALLET
TX_42_8104_1235,1,1,144.845505,179442,G1,UPI
TX_42_8105_6250,0,0,5.338672,444060,G3,NETBANKING
TX_42_8108_8545,0,0,6.146109,203279,G1,UPI
TX_42_8109_2356,0,0,9.632285,112534,G3,UPI
TX_42_8110_2131,0,0,6.796121,213956,G1,UPI
TX_42_8111_7479,0,0,6.343053,181769,G4,UPI
TX_42_8112_7459,0,0,6.826603,383713,G2,CARD
TX_42_8113_6373,0,0,10.675098,507530,G3,UPI
TX_42_8114_2316,0,0,9.516298,307048,G1,UPI
TX_42_8115_3517,0,0,8.144078,302457,G3,UPI
TX_42_8116_8521,1,1,29.656544,389401,G2,WALLET
TX_42_8117_6918,1,1,275.535611,92563,G3,UPI
TX_42_8118_5103,1,1,134.216605,450646,G3,UPI
TX_42_8119_6120,0,0,8.062791,302996,G1,CARD
TX_42_811_7212,0,0,7.100196,289744,G3,CARD
TX_42_8120_5870,0,0,9.223619,77368,G2,UPI
TX_42_8121_9163,0,0,9.448375,102919,G1,UPI
TX_42_8122_7990,0,0,8.954056,362300,G1,CARD
TX_42_8124_1741,0,0,8.371884,136728,G1,UPI
TX_42_8126_1391,0,0,5.910668,365349,G3,WALLET
TX_42_8127_4643,1,1,212.435238,229916,G1,UPI
TX_42_8128_4598,0,0,5.542391,142155,G3,UPI
TX_42_8129_1379,1,1,92.160185,125865,G1,UPI
TX_42_812_1794,0,0,5.77612,232851,G2,UPI
TX_42_8130_1923,0,0,8.740848,288845,G3,UPI
TX_42_8131_5436,0,0,3.664594,255746,G3,WALLET
TX_42_8133_9116,0,0,8.834557,89927,G1,UPI
TX_42_8134_1978,0,0,6.286396,350790,G2,UPI
TX_42_8136_5815,0,0,8.609206,509882,G2,NETBANKING
TX_42_8137_8149,1,1,134.52318,120775,G1,UPI
TX_42_8138_2095,0,0,9.249405,438036,G1,CARD
TX_42_8139_8512,0,0,4.58292,131260,G2,UPI
TX_42_813_9503,0,0,8.24219,191795,G2,UPI
TX_42_8140_9719,1,1,79.671508,423364,G2,UPI
TX_42_8141_6333,0,0,7.941924,163114,G2,NETBANKING
TX_42_8143_2180,0,0,9.525394,138376,G3,WALLET
TX_42_8145_2610,0,0,5.029461,280033,G1,UPI
TX_42_8146_1542,0,0,7.248029,277029,G3,UPI
TX_42_8147_4900,0,0,9.21453,317746,G1,CARD
TX_42_8148_8307,0,0,5.774599,125300,G1,CARD
TX_42_8149_7681,1,1,154.011788,351816,G3,UPI
TX_42_814_1232,0,0,6.140632,119677,G3,WALLET
TX_42_8150_3142,0,0,5.905318,316873,G2,NETBANKING
TX_42_8151_5954,0,0,6.5885,182549,G2,UPI
TX_42_8152_9298,1,1,187.816515,322860,G3,UPI
TX_42_8153_1878,0,0,5.565483,209493,G1,CARD
TX_42_8156_2351,0,0,4.907717,225901,G1,UPI
TX_42_8157_4604,0,0,3.416315,178746,G2,CARD
TX_42_8158_1974,0,0,7.062088,330426,G4,UPI
TX_42_8159_2335,0,0,7.833295,472788,G4,UPI
TX_42_815_7544,1,1,307.268715,119855,G2,UPI
TX_42_8160_8695,0,0,7.514682,170119,G4,NETBANKING
TX_42_8161_9539,0,0,8.174009999999999,171185,G2,CARD
TX_42_8162_1976,0,0,6.790107,341816,G1,UPI
TX_42_8166_5835,0,0,10.259904,144364,G4,UPI
TX_42_8167_9141,0,0,5.8693480000000005,194131,G4,CARD
TX_42_8169_1522,0,0,6.823834,193665,G3,NETBANKING
TX_42_816_4433,0,0,8.462597,272651,G2,UPI
TX_42_8170_1802,0,0,5.233427,67907,G4,WALLET
TX_42_8171_5304,0,0,7.16894,562903,G1,CARD
TX_42_8172_7885,0,0,6.037702,121429,G1,CARD
TX_42_8173_3652,1,1,127.991283,258706,G4,WALLET
TX_42_8174_5607,0,0,6.530863,148596,G2,CARD
TX_42_8175_4305,0,0,3.392424,544356,G3,UPI
TX_42_8176_3130,0,0,8.909094,95826,G2,CARD
TX_42_8177_1311,0,0,6.820415,151336,G1,CARD
TX_42_8178_3793,0,0,8.149202,309201,G1,CARD
TX_42_8179_6813,0,0,4.941146,375785,G1,UPI
TX_42_8181_1239,0,0,7.585103,474485,G1,CARD
TX_42_8182_6689,0,0,6.359254,372939,G3,WALLET
TX_42_8183_9647,0,0,6.537398,117769,G1,UPI
TX_42_8184_4540,0,0,7.274048,165878,G3,CARD
TX_42_8185_8269,0,0,7.532697,130831,G2,UPI
TX_42_8186_5210,0,0,7.938889,275162,G1,CARD
TX_42_8187_6037,0,0,9.575759,206637,G1,UPI
TX_42_8188_6658,0,0,6.405267,318531,G1,CARD
TX_42_8189_3924,1,1,278.05478,441115,G2,UPI
TX_42_818_9767,0,0,4.98846,165022,G2,UPI
TX_42_8190_9994,0,0,4.682906,166426,G3,UPI
TX_42_8194_8298,0,0,4.495996,512468,G1,UPI
TX_42_8197_9526,1,1,256.661431,81424,G2,UPI
TX_42_8198_1564,0,0,4.539644,460365,G3,CARD
TX_42_819_6575,0,0,8.782998,326114,G1,CARD
TX_42_8202_7276,0,0,7.278108,168609,G1,CARD
TX_42_8203_8372,0,0,5.404913,183203,G4,CARD
TX_42_8204_4547,1,1,26.258713,255296,G2,NETBANKING
TX_42_8205_3531,0,0,6.306597,452977,G1,CARD
TX_42_8206_2834,0,0,4.934525,169850,G2,UPI
TX_42_8207_6313,0,0,5.63477,124417,G2,NETBANKING
TX_42_8208_2175,0,0,6.101744,144580,G1,CARD
TX_42_820_7881,0,0,6.01431,147455,G3,WALLET
TX_42_8210_2298,0,0,6.044376,261354,G4,WALLET
TX_42_8211_5676,0,0,7.506733,352634,G3,WALLET
TX_42_8213_1991,0,0,8.958182,179507,G2,NETBANKING
TX_42_8214_3554,0,0,5.631698,91866,G1,CARD
TX_42_8215_1909,0,0,7.372596,48729,G4,WALLET
TX_42_8216_6903,0,0,9.388906,143150,G2,UPI
TX_42_8217_5484,0,0,6.255914,136142,G2,UPI
TX_42_8218_7813,0,0,6.77803,458805,G2,UPI
TX_42_8219_1985,0,0,5.604667,338790,G1,CARD
TX_42_821_4345,0,0,6.850763,136898,G1,UPI
TX_42_8220_3092,0,0,7.443058,374052,G2,CARD
TX_42_8223_7962,0,0,5.870462,418352,G3,UPI
TX_42_8224_7577,0,0,6.66172,193517,G1,UPI
TX_42_8225_8037,1,1,30.922318,437039,G2,UPI
TX_42_8226_6530,0,0,7.045009,164416,G2,CARD
TX_42_8229_8701,0,0,5.6231729999999995,165106,G2,CARD
TX_42_8230_1786,0,0,5.85686,204534,G2,CARD
TX_42_8231_7935,1,1,192.037849,221427,G2,UPI
TX_42_8232_7947,0,0,8.10118,242298,G3,UPI
TX_42_8234_6207,0,0,6.182259,165372,G3,WALLET
TX_42_8235_8835,0,0,7.520271,112383,G3,NETBANKING
TX_42_8236_8111,1,1,192.312008,266413,G1,UPI
TX_42_8237_9890,0,0,7.164491,299936,G3,NETBANKING
TX_42_8238_7174,0,0,5.503259,78116,G1,CARD
TX_42_8239_3679,0,0,7.381489,247564,G1,NETBANKING
TX_42_823_5407,0,0,7.337393,237769,G4,UPI
TX_42_8241_3398,0,0,6.575808,136716,G1,UPI
TX_42_8242_4824,0,0,6.482702,272053,G4,UPI
TX_42_8243_9255,0,0,9.242305,369851,G2,UPI
TX_42_8244_5674,0,0,5.69998,228423,G3,CARD
TX_42_8245_4291,1,1,210.341615,122576,G2,UPI
TX_42_8247_5058,0,0,6.79043,346286,G3,CARD
TX_42_8248_4293,0,0,6.718519,479721,G4,CARD
TX_42_8249_5346,0,0,7.312693,448166,G1,CARD
TX_42_824_3727,0,0,8.640369,130918,G3,NETBANKING
TX_42_8251_6632,0,0,7.178891,152027,G1,UPI
TX_42_8252_1656,0,0,10.724527,381943,G2,UPI
TX_42_8253_4191,0,0,8.964066,465414,G3,CARD
TX_42_8254_6420,0,0,6.083835,332754,G3,CARD
TX_42_8255_4837,0,0,6.975494,296717,G3,UPI
TX_42_8256_2877,0,0,6.24129,80826,G2,UPI
TX_42_8257_4355,0,0,5.753442,170347,G1,UPI
TX_42_8258_9789,0,0,7.0606,287246,G2,UPI
TX_42_8259_5928,0,0,10.290327,373247,G1,CARD
TX_42_825_4624,0,0,7.321276,103699,G2,UPI
TX_42_8260_2720,0,0,8.429978,311792,G1,UPI
TX_42_8261_2755,0,0,7.010126,114083,G3,UPI
TX_42_8262_3558,1,1,232.97594,326785,G1,UPI
TX_42_8264_7214,0,0,5.867031,450744,G4,UPI
TX_42_8265_3315,0,0,6.129304,185088,G3,CARD
TX_42_8267_7659,0,0,4.7751909999999995,264484,G3,NETBANKING
TX_42_8268_4132,0,0,6.741826,383656,G3,UPI
TX_42_826_8288,0,0,4.968611,431809,G4,UPI
TX_42_8270_2894,0,0,9.624749,428738,G1,CARD
TX_42_8271_2949,0,0,6.6532160000000005,199681,G3,CARD
TX_42_8273_2931,0,0,7.986553,367965,G3,CARD
TX_42_8274_7757,0,0,4.875692,82897,G3,UPI
TX_42_8275_1876,0,0,5.018798,263678,G1,UPI
TX_42_8276_5825,0,0,8.122403,381088,G1,CARD
TX_42_8278_3434,1,1,22.71472,322710,G2,UPI
TX_42_827_8732,0,0,6.657545,285545,G2,UPI
TX_42_8280_8380,0,0,8.200951,342563,G1,UPI
TX_42_8281_2898,0,0,7.240382,86113,G2,UPI
TX_42_8282_9040,0,0,9.272287,212483,G2,CARD
TX_42_8284_1059,0,0,6.407312,327744,G1,UPI
TX_42_8285_4993,0,0,8.133838,508327,G4,UPI
TX_42_8286_6967,1,1,209.879945,316233,G3,UPI
TX_42_8287_4082,0,0,4.8372530000000005,261735,G3,UPI
TX_42_8289_7442,0,0,8.990061,480852,G4,UPI
TX_42_828_9541,0,0,6.97904,231152,G1,CARD
TX_42_8290_7481,0,0,4.995726,82863,G1,NETBANKING
TX_42_8291_7815,1,1,260.411787,312481,G1,NETBANKING
TX_42_8292_7132,0,0,6.024289,492275,G1,NETBANKING
TX_42_8293_3134,0,0,8.534597,123688,G1,NETBANKING
TX_42_8294_2447,0,0,8.011318,287209,G1,CARD
TX_42_8295_4452,0,0,6.386365,393149,G1,UPI
TX_42_8296_6472,0,0,8.968264,88757,G2,CARD
TX_42_8297_7601,1,1,69.737093,178596,G2,UPI
TX_42_8298_2826,1,1,28.61075,247786,G2,UPI
TX_42_8299_6187,1,1,18.447748,550424,G2,CARD
TX_42_829_7304,0,0,7.096137,403909,G3,UPI
TX_42_82_1060,0,0,9.180536,114827,G3,CARD
TX_42_8300_7252,0,0,6.580756,177061,G2,UPI
TX_42_8301_9739,0,0,6.661425,350254,G1,UPI
TX_42_8302_2741,1,1,25.615989,307265,G2,UPI
TX_42_8304_8880,0,0,4.751151,292010,G1,UPI
TX_42_8305_2077,1,1,22.419964,317992,G2,UPI
TX_42_8306_5860,0,0,6.570282,130338,G4,WALLET
TX_42_8307_5560,0,0,8.621656,148374,G1,UPI
TX_42_8309_5096,0,0,7.664059,481671,G2,NETBANKING
TX_42_830_7714,0,0,5.928343,201626,G1,UPI
TX_42_8310_2184,0,0,6.734422,459246,G3,CARD
TX_42_8311_4511,0,0,8.412652,237212,G3,WALLET
TX_42_8312_5828,0,0,6.47941,316674,G2,CARD
TX_42_8313_4527,1,1,286.209551,97581,G1,NETBANKING
TX_42_8315_5791,0,0,7.219309,483564,G2,UPI
TX_42_8316_6492,1,1,111.916713,135585,G2,NETBANKING
TX_42_8317_4850,0,0,9.877369,99832,G2,UPI
TX_42_8318_2713,0,0,8.757887,405107,G4,UPI
TX_42_8319_1055,0,0,6.823955,399870,G3,UPI
TX_42_831_8734,0,0,5.609257,514657,G2,CARD
TX_42_8320_8323,0,0,5.34338,357766,G1,CARD
TX_42_8321_8875,0,0,4.739929,285961,G1,CARD
TX_42_8322_1347,0,0,7.668232,303374,G3,NETBANKING
TX_42_8323_9269,1,1,135.103341,81071,G2,UPI
TX_42_8324_6594,0,0,4.068338,139607,G2,CARD
TX_42_8325_4024,0,0,8.392862,374714,G3,CARD
TX_42_8326_3110,0,0,8.298755,82630,G1,CARD
TX_42_8327_3501,0,0,9.709236,287469,G1,CARD
TX_42_8328_5580,1,1,160.296119,191032,G1,CARD
TX_42_8329_1851,0,0,8.722207000000001,390697,G1,CARD
TX_42_832_9972,0,0,8.811209,450232,G2,CARD
TX_42_8330_2749,0,0,9.051874,361004,G3,UPI
TX_42_8331_9563,0,0,9.665603,601604,G1,UPI
TX_42_8332_5676,0,0,5.92543,219462,G1,NETBANKING
TX_42_8333_3166,0,0,5.663657,253362,G1,WALLET
TX_42_8335_4717,0,0,3.282752,484517,G2,CARD
TX_42_8336_1776,0,0,9.038725,472059,G3,WALLET
TX_42_8338_2628,0,0,8.429614,213185,G2,CARD
TX_42_8339_2715,0,0,7.535772,232770,G1,CARD
TX_42_833_7152,0,0,8.109753,240047,G3,UPI
TX_42_8340_4759,0,0,7.887367,493829,G3,CARD
TX_42_8341_4628,0,0,6.756254,145189,G1,CARD
TX_42_8342_6656,0,0,5.069996,214309,G3,UPI
TX_42_8343_9606,0,0,7.461455,381952,G2,UPI
TX_42_8344_2535,0,0,5.630651,95526,G2,NETBANKING
TX_42_8345_5094,0,0,6.101157,116729,G1,UPI
TX_42_8346_9552,0,0,7.637816,172094,G1,UPI
TX_42_8347_8423,0,0,5.266689,438432,G1,UPI
TX_42_8348_2721,0,0,3.767417,236717,G2,CARD
TX_42_8349_1304,1,1,214.511359,428459,G1,UPI
TX_42_834_7299,1,1,83.713037,332540,G4,UPI
TX_42_8350_5553,0,0,7.442967,134369,G3,CARD
TX_42_8351_7103,0,0,6.953697,57934,G4,UPI
TX_42_8352_4090,0,0,7.90682,220069,G2,CARD
TX_42_8353_1375,1,1,120.01365,63361,G2,UPI
TX_42_8354_8302,1,1,236.585696,269025,G3,UPI
TX_42_8355_5780,0,0,8.708706,420042,G3,UPI
TX_42_8357_6240,1,1,174.722851,197605,G1,CARD
TX_42_8358_7108,0,0,3.808403,223940,G2,UPI
TX_42_835_4533,0,0,6.213031,68630,G2,UPI
TX_42_8360_2256,1,1,78.111641,183878,G2,WALLET
TX_42_8361_5958,0,0,7.519792,212551,G2,NETBANKING
TX_42_8363_3517,0,0,8.399684,75114,G3,UPI
TX_42_8365_3749,1,1,193.015531,133558,G1,CARD
TX_42_8366_9984,0,0,5.828797,329316,G3,NETBANKING
TX_42_8367_9547,0,0,4.333773,572456,G2,UPI
TX_42_8370_7828,0,0,3.783672,282758,G1,UPI
TX_42_8371_8290,0,0,4.959295,418773,G1,NETBANKING
TX_42_8372_7557,0,0,8.989404,409861,G1,CARD
TX_42_8373_3169,0,0,5.492367,364665,G1,UPI
TX_42_8374_4239,0,0,10.200894,200919,G3,UPI
TX_42_8375_9568,0,0,8.260888,99606,G1,CARD
TX_42_8376_5369,0,0,5.400972,165632,G3,UPI
TX_42_8378_6723,0,0,5.983401,286693,G4,UPI
TX_42_8379_9049,0,0,5.167514,382023,G1,UPI
TX_42_8381_1609,0,0,7.373617,128621,G4,UPI
TX_42_8384_8505,0,0,6.257725,245235,G1,UPI
TX_42_8385_5950,0,0,9.499398,81428,G3,UPI
TX_42_8387_8036,0,0,9.810708,311136,G1,UPI
TX_42_8388_2343,0,0,4.009238,453102,G2,CARD
TX_42_8389_2632,0,0,8.775752,109242,G3,UPI
TX_42_8392_6250,0,0,4.942841,558964,G2,UPI
TX_42_8393_1798,0,0,7.497386,66759,G1,UPI
TX_42_8394_6074,0,0,7.502908,304395,G1,UPI
TX_42_8397_7164,1,1,222.995132,156673,G1,WALLET
TX_42_8398_6947,0,0,6.565645,105032,G1,CARD
TX_42_8399_8967,0,0,9.420571,77227,G4,WALLET
TX_42_8401_7842,0,0,5.596734,77844,G2,UPI
TX_42_8403_9676,0,0,6.407658,82742,G1,UPI
TX_42_8404_7508,1,1,238.339706,450955,G2,UPI
TX_42_8405_6137,0,0,8.724838,307873,G4,UPI
TX_42_8406_2625,0,0,5.961957,124645,G3,UPI
TX_42_8407_4520,0,0,5.018958,268693,G2,UPI
TX_42_8408_8099,0,0,7.651396,62437,G2,CARD
TX_42_8409_2145,0,0,8.694893,324296,G2,WALLET
TX_42_840_4625,0,0,6.184993,128587,G4,UPI
TX_42_8410_9699,0,0,6.058255,311766,G1,UPI
TX_42_8411_6726,0,0,7.3321950000000005,88860,G1,UPI
TX_42_8412_3409,0,0,6.208398,270674,G1,CARD
TX_42_8413_8444,0,0,6.608319,586432,G1,WALLET
TX_42_8414_5012,0,0,6.533177,136410,G2,UPI
TX_42_8415_2189,0,0,3.922612,104076,G2,UPI
TX_42_8416_7820,0,0,4.363489,543975,G4,UPI
TX_42_8417_6913,1,1,190.661676,105481,G3,UPI
TX_42_8418_2529,1,1,76.412441,379984,G4,UPI
TX_42_8419_4296,0,0,7.667973,218966,G4,CARD
TX_42_841_4837,0,0,8.999584,133210,G1,CARD
TX_42_8422_8040,0,0,8.540188,232952,G1,CARD
TX_42_8423_1863,1,1,312.429438,380163,G3,UPI
TX_42_8424_8440,0,0,5.496785,428064,G3,UPI
TX_42_8425_8045,0,0,7.329263,346197,G1,UPI
TX_42_8426_7035,0,0,9.407007,315601,G2,WALLET
TX_42_8427_3762,0,0,3.923209,141731,G1,UPI
TX_42_8428_6109,0,0,7.261755,393645,G3,UPI
TX_42_8429_4811,0,0,7.17509,211908,G2,UPI
TX_42_842_2317,0,0,6.39287,375958,G1,UPI
TX_42_8430_3492,0,0,6.386207,157857,G1,CARD
TX_42_8432_8016,0,0,6.4942969999999995,106477,G1,NETBANKING
TX_42_8433_3149,0,0,7.377559,265764,G3,CARD
TX_42_8434_8476,0,0,7.328811,263518,G3,NETBANKING
TX_42_8435_9759,0,0,8.273333,88347,G4,CARD
TX_42_8436_2861,0,0,7.223295,377257,G3,WALLET
TX_42_8437_7646,0,0,5.009629,232818,G2,UPI
TX_42_8439_7471,0,0,7.945521,603451,G1,UPI
TX_42_843_3074,0,0,7.219816,244385,G1,UPI
TX_42_8440_4601,1,1,132.282643,231568,G4,UPI
TX_42_8442_3590,0,0,9.288114,140796,G1,UPI
TX_42_8443_3521,0,0,9.431995,214696,G2,CARD
TX_42_8444_8542,0,0,7.044567,158903,G2,UPI
TX_42_8445_3683,0,0,4.805665,462669,G3,CARD
TX_42_8446_1149,0,0,5.84707,253083,G3,UPI
TX_42_8448_8962,0,0,8.759311,65194,G1,UPI
TX_42_8449_3530,0,0,8.036807,240187,G2,CARD
TX_42_844_4646,0,0,7.580462,257119,G1,CARD
TX_42_8450_5595,0,0,5.124681,108411,G2,CARD
TX_42_8451_5155,0,0,7.027245,128927,G3,NETBANKING
TX_42_8454_5436,0,0,8.332611,64146,G2,UPI
TX_42_8455_8379,0,0,8.874723,372533,G2,UPI
TX_42_8456_3990,0,0,4.646785,156490,G2,CARD
TX_42_8457_1849,0,0,6.442466,64531,G3,WALLET
TX_42_8459_3882,0,0,5.656915,88145,G1,UPI
TX_42_845_9345,0,0,6.614775,46485,G1,CARD
TX_42_8460_1706,0,0,6.47719,354150,G1,UPI
TX_42_8461_3350,0,0,7.113728,161569,G1,CARD
TX_42_8462_9800,0,0,5.692206,197544,G2,CARD
TX_42_8464_5766,0,0,4.994988,67066,G2,CARD
TX_42_8465_3622,0,0,7.307355,201521,G1,WALLET
TX_42_8466_6468,0,0,9.060734,109588,G1,UPI
TX_42_8467_1301,0,0,5.94391,209105,G3,NETBANKING
TX_42_8468_8399,0,0,6.609703,316400,G1,CARD
TX_42_8469_6246,0,0,5.707101,173874,G1,WALLET
TX_42_846_4393,0,0,6.889355,274714,G1,CARD
TX_42_8470_9092,1,1,117.57453,123931,G3,UPI
TX_42_8471_2556,0,0,8.128889,117966,G2,NETBANKING
TX_42_8472_1852,1,1,168.498801,110393,G4,UPI
TX_42_8475_7522,1,1,256.003679,460678,G3,CARD
TX_42_8476_9917,0,0,8.51249,408861,G3,CARD
TX_42_8478_6489,0,0,6.325968,64599,G4,UPI
TX_42_8480_3639,0,0,5.071969,111071,G1,UPI
TX_42_8481_5241,0,0,6.799727,405654,G1,UPI
TX_42_8482_2041,0,0,5.184611,133143,G1,UPI
TX_42_8483_6437,0,0,6.415841,435286,G2,UPI
TX_42_8484_1232,0,0,7.187966,197585,G2,UPI
TX_42_8485_1436,1,1,157.2542,373489,G1,CARD
TX_42_8486_1601,0,0,8.283172,202260,G3,CARD
TX_42_8487_6328,1,1,55.635943,268095,G1,UPI
TX_42_8488_4559,0,0,5.251291,117661,G3,UPI
TX_42_8489_9139,0,0,9.61236,338842,G2,UPI
TX_42_848_7370,0,0,8.935356,198316,G2,CARD
TX_42_8490_3734,1,1,260.667706,136051,G2,UPI
TX_42_8491_5272,0,0,4.740079,318512,G2,UPI
TX_42_8492_5930,0,0,4.8905899999999995,316830,G1,NETBANKING
TX_42_8494_3350,0,0,5.16595,552721,G2,NETBANKING
TX_42_8495_2621,0,0,8.174952,255143,G1,CARD
TX_42_8496_5578,0,0,9.183838,69254,G2,NETBANKING
TX_42_8497_2650,0,0,7.689806,376002,G1,CARD
TX_42_8498_9495,0,0,8.384257999999999,558057,G1,CARD
TX_42_8499_3888,0,0,9.275031,314006,G4,CARD
TX_42_849_8546,0,0,7.323612,424251,G2,WALLET
