transaction_id,lifecycle
TX_42_9777_8554,ORDER_CREATED (05:59:00.000) -> PAYMENT_ATTEMPTED (05:59:01.185) -> AUTHORIZATION_FAILED (05:59:08.402) -> PAYMENT_RETRIED (06:02:58.108) -> AUTHORIZATION_SUCCESS (06:03:02.197) -> CAPTURE_SUCCESS (06:03:02.320) -> WEBHOOK_RECEIVED (06:03:05.156) -> SETTLEMENT_CREATED (22:18:23.883) -> SETTLEMENT_COMPLETED (00:15:46.797)
TX_42_9779_9115,ORDER_CREATED (08:21:00.000) -> PAYMENT_ATTEMPTED (08:21:01.245) -> AUTHORIZATION_SUCCESS (08:21:06.204) -> CAPTURE_SUCCESS (08:21:06.725) -> WEBHOOK_RECEIVED (08:21:08.708) -> SETTLEMENT_CREATED (08:32:57.542) -> SETTLEMENT_COMPLETED (11:23:14.181)
TX_42_977_3333,ORDER_CREATED (14:13:00.000) -> PAYMENT_ATTEMPTED (14:13:02.285) -> AUTHORIZATION_SUCCESS (14:13:05.794) -> CAPTURE_SUCCESS (14:13:06.327) -> WEBHOOK_RECEIVED (14:13:08.895) -> SETTLEMENT_CREATED (07:02:52.670) -> SETTLEMENT_COMPLETED (10:27:29.644)
TX_42_9780_9326,ORDER_CREATED (20:59:00.000) -> PAYMENT_ATTEMPTED (20:59:01.723) -> AUTHORIZATION_SUCCESS (20:59:05.112) -> CAPTURE_SUCCESS (20:59:05.593) -> WEBHOOK_RECEIVED (20:59:08.036) -> SETTLEMENT_CREATED (22:12:48.743) -> SETTLEMENT_COMPLETED (01:35:21.291)
TX_42_9781_3603,ORDER_CREATED (18:28:00.000) -> PAYMENT_ATTEMPTED (18:28:02.949) -> AUTHORIZATION_SUCCESS (18:28:06.144) -> CAPTURE_SUCCESS (18:28:06.558) -> WEBHOOK_RECEIVED (18:28:08.608) -> SETTLEMENT_CREATED (18:51:11.442) -> SETTLEMENT_COMPLETED (20:54:15.888)
TX_42_9782_3140,ORDER_CREATED (08:05:00.000) -> PAYMENT_ATTEMPTED (08:05:02.915) -> AUTHORIZATION_SUCCESS (08:05:06.071) -> CAPTURE_SUCCESS (08:05:06.883) -> WEBHOOK_RECEIVED (08:05:07.817) -> SETTLEMENT_CREATED (08:58:44.681) -> SETTLEMENT_COMPLETED (11:28:51.814)
TX_42_9783_6097,ORDER_CREATED (08:04:00.000) -> PAYMENT_ATTEMPTED (08:04:00.696) -> AUTHORIZATION_FAILED (08:04:05.624) -> PAYMENT_RETRIED (08:07:26.812) -> AUTHORIZATION_SUCCESS (08:07:30.722) -> CAPTURE_SUCCESS (08:07:31.694) -> WEBHOOK_RECEIVED (08:07:32.339) -> SETTLEMENT_CREATED (07:19:49.602) -> SETTLEMENT_COMPLETED (08:44:14.115)
TX_42_9784_9824,ORDER_CREATED (07:14:00.000) -> PAYMENT_ATTEMPTED (07:14:01.611) -> AUTHORIZATION_SUCCESS (07:14:02.815) -> CAPTURE_SUCCESS (07:14:03.326) -> WEBHOOK_RECEIVED (07:14:03.827) -> SETTLEMENT_CREATED (00:25:47.114) -> SETTLEMENT_COMPLETED (04:03:30.538)
TX_42_9785_4472,ORDER_CREATED (03:56:00.000) -> PAYMENT_ATTEMPTED (03:56:01.709) -> AUTHORIZATION_FAILED (03:56:03.972) -> PAYMENT_RETRIED (03:56:46.702) -> PAYMENT_FAILED (03:56:49.989) -> WEBHOOK_RECEIVED (03:56:51.007)
TX_42_9786_9822,ORDER_CREATED (13:50:00.000) -> PAYMENT_ATTEMPTED (13:50:01.052) -> AUTHORIZATION_SUCCESS (13:50:02.088) -> CAPTURE_SUCCESS (13:50:02.241) -> WEBHOOK_RECEIVED (13:50:03.396) -> SETTLEMENT_CREATED (23:43:17.111) -> SETTLEMENT_COMPLETED (02:26:50.766)
TX_42_9787_1992,ORDER_CREATED (01:24:00.000) -> PAYMENT_ATTEMPTED (01:24:00.852) -> AUTHORIZATION_SUCCESS (01:24:05.352) -> CAPTURE_SUCCESS (01:24:05.869) -> WEBHOOK_RECEIVED (01:24:07.735) -> SETTLEMENT_CREATED (09:16:42.642) -> SETTLEMENT_COMPLETED (12:09:53.444)
TX_42_9789_9779,ORDER_CREATED (20:34:00.000) -> PAYMENT_ATTEMPTED (20:34:01.153) -> AUTHORIZATION_SUCCESS (20:34:05.424) -> CAPTURE_SUCCESS (20:34:05.575) -> WEBHOOK_RECEIVED (20:34:06.320) -> SETTLEMENT_CREATED (21:11:30.396) -> SETTLEMENT_COMPLETED (01:01:02.604)
TX_42_978_3535,ORDER_CREATED (06:04:00.000) -> PAYMENT_ATTEMPTED (06:04:02.229) -> AUTHORIZATION_SUCCESS (06:04:04.271) -> CAPTURE_SUCCESS (06:04:05.232) -> WEBHOOK_RECEIVED (06:04:07.674) -> SETTLEMENT_CREATED (12:00:26.831) -> SETTLEMENT_COMPLETED (15:31:29.897)
TX_42_9790_7715,ORDER_CREATED (23:05:00.000) -> PAYMENT_ATTEMPTED (23:05:02.324) -> AUTHORIZATION_SUCCESS (23:05:07.009) -> CAPTURE_SUCCESS (23:05:07.385) -> WEBHOOK_RECEIVED (23:05:08.936) -> SETTLEMENT_CREATED (15:20:19.837) -> SETTLEMENT_COMPLETED (16:47:28.229)
TX_42_9791_5950,ORDER_CREATED (10:32:00.000) -> PAYMENT_ATTEMPTED (10:32:01.961) -> AUTHORIZATION_SUCCESS (10:32:03.680) -> CAPTURE_SUCCESS (10:32:03.902) -> WEBHOOK_RECEIVED (10:32:05.236) -> SETTLEMENT_CREATED (17:39:26.861) -> SETTLEMENT_COMPLETED (21:35:02.191)
TX_42_9792_3733,ORDER_CREATED (13:28:00.000) -> PAYMENT_ATTEMPTED (13:28:01.446) -> AUTHORIZATION_SUCCESS (13:28:05.292) -> CAPTURE_SUCCESS (13:28:06.291) -> WEBHOOK_RECEIVED (13:28:07.780) -> SETTLEMENT_CREATED (17:16:08.511) -> SETTLEMENT_COMPLETED (19:25:17.167)
TX_42_9794_5798,ORDER_CREATED (15:52:00.000) -> PAYMENT_ATTEMPTED (15:52:01.699) -> AUTHORIZATION_SUCCESS (15:52:05.028) -> CAPTURE_SUCCESS (15:52:05.377) -> WEBHOOK_RECEIVED (15:52:08.253) -> SETTLEMENT_CREATED (21:24:21.531) -> SETTLEMENT_COMPLETED (22:36:08.836)
TX_42_9795_6105,ORDER_CREATED (14:04:00.000) -> PAYMENT_ATTEMPTED (14:04:01.223) -> AUTHORIZATION_SUCCESS (14:04:04.604) -> CAPTURE_SUCCESS (14:04:04.768) -> WEBHOOK_RECEIVED (14:04:06.790) -> SETTLEMENT_CREATED (16:56:57.163) -> SETTLEMENT_COMPLETED (19:49:06.866)
TX_42_9796_9829,ORDER_CREATED (22:26:00.000) -> PAYMENT_ATTEMPTED (22:26:02.840) -> AUTHORIZATION_SUCCESS (22:26:05.076) -> CAPTURE_SUCCESS (22:26:05.442) -> WEBHOOK_RECEIVED (22:26:07.523) -> SETTLEMENT_CREATED (08:40:15.936) -> SETTLEMENT_COMPLETED (10:18:36.105)
TX_42_9797_3994,ORDER_CREATED (17:20:00.000) -> PAYMENT_ATTEMPTED (17:20:01.688) -> AUTHORIZATION_SUCCESS (17:20:03.854) -> CAPTURE_SUCCESS (17:20:04.336) -> WEBHOOK_RECEIVED (17:20:05.228) -> SETTLEMENT_CREATED (15:13:49.176) -> SETTLEMENT_COMPLETED (18:46:20.879)
TX_42_9798_7031,ORDER_CREATED (02:51:00.000) -> PAYMENT_ATTEMPTED (02:51:01.949) -> AUTHORIZATION_SUCCESS (02:51:03.514) -> CAPTURE_SUCCESS (02:51:03.616) -> WEBHOOK_RECEIVED (02:51:04.254) -> SETTLEMENT_CREATED (07:09:38.312) -> SETTLEMENT_COMPLETED (08:11:01.584)
TX_42_9799_8994,ORDER_CREATED (23:37:00.000) -> PAYMENT_ATTEMPTED (23:37:02.258) -> AUTHORIZATION_FAILED (23:37:04.777) -> PAYMENT_RETRIED (23:39:19.996) -> PAYMENT_FAILED (23:39:24.188) -> WEBHOOK_RECEIVED (23:39:25.242)
TX_42_979_6260,ORDER_CREATED (13:29:00.000) -> PAYMENT_ATTEMPTED (13:29:01.503) -> AUTHORIZATION_SUCCESS (13:29:04.664) -> CAPTURE_SUCCESS (13:29:05.314) -> WEBHOOK_RECEIVED (13:29:08.308) -> SETTLEMENT_CREATED (11:52:21.760) -> SETTLEMENT_COMPLETED (13:55:04.351)
TX_42_97_4518,ORDER_CREATED (02:18:00.000) -> PAYMENT_ATTEMPTED (02:18:00.840) -> AUTHORIZATION_SUCCESS (02:18:02.870) -> CAPTURE_SUCCESS (02:18:03.667) -> WEBHOOK_RECEIVED (02:18:05.131) -> SETTLEMENT_CREATED (19:23:22.117) -> SETTLEMENT_COMPLETED (22:38:21.617)
TX_42_9800_7147,ORDER_CREATED (20:29:00.000) -> PAYMENT_ATTEMPTED (20:29:02.815) -> AUTHORIZATION_SUCCESS (20:29:06.595) -> CAPTURE_SUCCESS (20:29:06.790) -> WEBHOOK_RECEIVED (20:29:08.959) -> SETTLEMENT_CREATED (15:30:41.412) -> SETTLEMENT_COMPLETED (18:19:44.995)
TX_42_9801_8507,ORDER_CREATED (05:20:00.000) -> PAYMENT_ATTEMPTED (05:20:01.184) -> AUTHORIZATION_SUCCESS (05:20:04.940) -> CAPTURE_SUCCESS (05:20:05.568) -> WEBHOOK_RECEIVED (05:20:06.565) -> SETTLEMENT_CREATED (07:37:59.788) -> SETTLEMENT_COMPLETED (09:03:28.593)
TX_42_9802_4755,ORDER_CREATED (05:33:00.000) -> PAYMENT_ATTEMPTED (05:33:02.035) -> AUTHORIZATION_SUCCESS (05:33:03.925) -> CAPTURE_SUCCESS (05:33:04.210) -> WEBHOOK_RECEIVED (05:33:06.766) -> SETTLEMENT_CREATED (00:02:25.477) -> SETTLEMENT_COMPLETED (01:07:17.467)
TX_42_9803_1150,ORDER_CREATED (09:14:00.000) -> PAYMENT_ATTEMPTED (09:14:02.503) -> AUTHORIZATION_SUCCESS (09:14:06.850) -> CAPTURE_SUCCESS (09:14:07.011) -> WEBHOOK_RECEIVED (09:14:07.939) -> SETTLEMENT_CREATED (04:59:41.502) -> SETTLEMENT_COMPLETED (08:40:20.952)
TX_42_9804_4336,ORDER_CREATED (23:37:00.000) -> PAYMENT_ATTEMPTED (23:37:00.817) -> AUTHORIZATION_SUCCESS (23:37:03.913) -> CAPTURE_SUCCESS (23:37:04.521) -> WEBHOOK_RECEIVED (23:37:06.490) -> SETTLEMENT_CREATED (20:26:09.204) -> SETTLEMENT_COMPLETED (21:58:45.553)
TX_42_9805_3254,ORDER_CREATED (03:05:00.000) -> PAYMENT_ATTEMPTED (03:05:00.606) -> AUTHORIZATION_SUCCESS (03:05:02.736) -> CAPTURE_SUCCESS (03:05:03.337) -> WEBHOOK_RECEIVED (03:05:05.087) -> SETTLEMENT_CREATED (05:37:17.276) -> SETTLEMENT_COMPLETED (07:26:57.626)
TX_42_9806_3059,ORDER_CREATED (02:21:00.000) -> PAYMENT_ATTEMPTED (02:21:01.474) -> AUTHORIZATION_SUCCESS (02:21:05.952) -> CAPTURE_SUCCESS (02:21:06.517) -> WEBHOOK_RECEIVED (02:21:07.471) -> SETTLEMENT_CREATED (15:29:22.835) -> SETTLEMENT_COMPLETED (16:51:47.026)
TX_42_9807_8957,ORDER_CREATED (22:54:00.000) -> PAYMENT_ATTEMPTED (22:54:01.396) -> AUTHORIZATION_SUCCESS (22:54:04.378) -> CAPTURE_SUCCESS (22:54:05.076) -> WEBHOOK_RECEIVED (22:54:08.047) -> SETTLEMENT_CREATED (22:33:28.214) -> SETTLEMENT_COMPLETED (00:41:23.318)
TX_42_9808_6493,ORDER_CREATED (11:10:00.000) -> PAYMENT_ATTEMPTED (11:10:00.550) -> AUTHORIZATION_SUCCESS (11:10:01.556) -> CAPTURE_SUCCESS (11:10:01.779) -> WEBHOOK_RECEIVED (11:10:02.490) -> SETTLEMENT_CREATED (18:52:03.266) -> SETTLEMENT_COMPLETED (20:44:59.576)
TX_42_9809_8704,ORDER_CREATED (17:23:00.000) -> PAYMENT_ATTEMPTED (17:23:01.409) -> AUTHORIZATION_FAILED (17:23:05.970) -> PAYMENT_RETRIED (17:24:18.748) -> AUTHORIZATION_SUCCESS (17:24:23.369) -> CAPTURE_SUCCESS (17:24:23.934) -> WEBHOOK_RECEIVED (17:24:34.741) -> SETTLEMENT_CREATED (02:17:30.834) -> SETTLEMENT_COMPLETED (04:55:14.217)
TX_42_9810_1901,ORDER_CREATED (06:09:00.000) -> PAYMENT_ATTEMPTED (06:09:02.297) -> AUTHORIZATION_SUCCESS (06:09:04.809) -> CAPTURE_SUCCESS (06:09:04.978) -> WEBHOOK_RECEIVED (06:09:07.947) -> SETTLEMENT_CREATED (14:09:05.012) -> SETTLEMENT_COMPLETED (15:29:45.866)
TX_42_9812_5195,ORDER_CREATED (16:36:00.000) -> PAYMENT_ATTEMPTED (16:36:02.328) -> AUTHORIZATION_SUCCESS (16:36:05.210) -> CAPTURE_SUCCESS (16:36:05.592) -> WEBHOOK_RECEIVED (16:36:07.644) -> SETTLEMENT_CREATED (23:15:57.625) -> SETTLEMENT_COMPLETED (02:27:44.443)
TX_42_9813_5147,ORDER_CREATED (13:38:00.000) -> PAYMENT_ATTEMPTED (13:38:01.099) -> AUTHORIZATION_SUCCESS (13:38:05.823) -> CAPTURE_SUCCESS (13:38:06.116) -> WEBHOOK_RECEIVED (13:38:07.095) -> SETTLEMENT_CREATED (06:37:58.522) -> SETTLEMENT_COMPLETED (08:46:46.778)
TX_42_9814_6868,ORDER_CREATED (03:34:00.000) -> PAYMENT_ATTEMPTED (03:34:00.752) -> AUTHORIZATION_SUCCESS (03:34:04.163) -> CAPTURE_SUCCESS (03:34:04.580) -> WEBHOOK_RECEIVED (03:34:07.058) -> SETTLEMENT_CREATED (05:10:41.326) -> SETTLEMENT_COMPLETED (08:58:38.946)
TX_42_9815_2802,ORDER_CREATED (13:54:00.000) -> PAYMENT_ATTEMPTED (13:54:00.795) -> AUTHORIZATION_SUCCESS (13:54:03.703) -> CAPTURE_SUCCESS (13:54:04.546) -> WEBHOOK_RECEIVED (13:54:06.480) -> SETTLEMENT_CREATED (11:26:50.472) -> SETTLEMENT_COMPLETED (13:24:06.208)
TX_42_9816_5281,ORDER_CREATED (01:45:00.000) -> PAYMENT_ATTEMPTED (01:45:01.045) -> AUTHORIZATION_FAILED (01:45:08.648) -> PAYMENT_RETRIED (01:46:33.601) -> AUTHORIZATION_SUCCESS (01:46:35.191) -> CAPTURE_SUCCESS (01:46:35.979) -> WEBHOOK_RECEIVED (01:46:43.900) -> SETTLEMENT_CREATED (20:23:45.333) -> SETTLEMENT_COMPLETED (00:06:18.603)
TX_42_9817_6319,ORDER_CREATED (14:03:00.000) -> PAYMENT_ATTEMPTED (14:03:01.950) -> AUTHORIZATION_FAILED (14:03:03.231) -> PAYMENT_RETRIED (14:05:46.787) -> AUTHORIZATION_SUCCESS (14:05:47.814) -> CAPTURE_SUCCESS (14:05:48.489) -> WEBHOOK_RECEIVED (14:05:50.630) -> SETTLEMENT_CREATED (05:49:36.672) -> SETTLEMENT_COMPLETED (07:33:50.123)
TX_42_9818_4125,ORDER_CREATED (10:40:00.000) -> PAYMENT_ATTEMPTED (10:40:02.319) -> AUTHORIZATION_SUCCESS (10:40:06.406) -> CAPTURE_SUCCESS (10:40:07.008) -> WEBHOOK_RECEIVED (10:40:09.719) -> SETTLEMENT_CREATED (04:37:55.779) -> SETTLEMENT_COMPLETED (07:27:51.775)
TX_42_9819_7075,ORDER_CREATED (06:12:00.000) -> PAYMENT_ATTEMPTED (06:12:01.861) -> AUTHORIZATION_SUCCESS (06:12:04.708) -> CAPTURE_SUCCESS (06:12:05.361) -> WEBHOOK_RECEIVED (06:12:06.407) -> SETTLEMENT_CREATED (22:01:21.754) -> SETTLEMENT_COMPLETED (01:40:16.225)
TX_42_981_4392,ORDER_CREATED (00:04:00.000) -> PAYMENT_ATTEMPTED (00:04:01.140) -> AUTHORIZATION_SUCCESS (00:04:03.501) -> CAPTURE_SUCCESS (00:04:03.603) -> WEBHOOK_RECEIVED (00:04:05.490) -> SETTLEMENT_CREATED (11:51:26.713) -> SETTLEMENT_COMPLETED (14:11:47.289)
TX_42_9820_5240,ORDER_CREATED (07:55:00.000) -> PAYMENT_ATTEMPTED (07:55:02.266) -> AUTHORIZATION_SUCCESS (07:55:04.523) -> CAPTURE_SUCCESS (07:55:05.056) -> WEBHOOK_RECEIVED (07:55:07.312) -> SETTLEMENT_CREATED (01:37:25.920) -> SETTLEMENT_COMPLETED (04:38:05.005)
TX_42_9821_5835,ORDER_CREATED (16:13:00.000) -> PAYMENT_ATTEMPTED (16:13:00.700) -> AUTHORIZATION_SUCCESS (16:13:05.666) -> CAPTURE_SUCCESS (16:13:06.137) -> WEBHOOK_RECEIVED (16:13:07.107) -> SETTLEMENT_CREATED (13:21:47.413) -> SETTLEMENT_COMPLETED (15:09:40.369)
TX_42_9822_2270,ORDER_CREATED (17:48:00.000) -> PAYMENT_ATTEMPTED (17:48:02.346) -> AUTHORIZATION_SUCCESS (17:48:07.174) -> CAPTURE_SUCCESS (17:48:07.931) -> WEBHOOK_RECEIVED (17:48:08.993) -> SETTLEMENT_CREATED (14:48:41.487) -> SETTLEMENT_COMPLETED (17:08:57.410)
TX_42_9823_8089,ORDER_CREATED (16:26:00.000) -> PAYMENT_ATTEMPTED (16:26:00.641) -> AUTHORIZATION_FAILED (16:26:10.551) -> PAYMENT_RETRIED (16:26:49.618) -> PAYMENT_FAILED (16:26:53.039) -> WEBHOOK_RECEIVED (16:26:53.637)
TX_42_9824_8310,ORDER_CREATED (11:46:00.000) -> PAYMENT_ATTEMPTED (11:46:02.153) -> AUTHORIZATION_SUCCESS (11:46:05.244) -> CAPTURE_SUCCESS (11:46:05.387) -> WEBHOOK_RECEIVED (11:46:07.280) -> SETTLEMENT_CREATED (02:47:26.049) -> SETTLEMENT_COMPLETED (04:17:57.300)
TX_42_9825_5869,ORDER_CREATED (16:13:00.000) -> PAYMENT_ATTEMPTED (16:13:01.701) -> AUTHORIZATION_SUCCESS (16:13:05.335) -> CAPTURE_SUCCESS (16:13:05.717) -> WEBHOOK_RECEIVED (16:13:07.375) -> SETTLEMENT_CREATED (11:38:32.491) -> SETTLEMENT_COMPLETED (14:53:03.755)
TX_42_9826_7100,ORDER_CREATED (12:15:00.000) -> PAYMENT_ATTEMPTED (12:15:02.696) -> AUTHORIZATION_SUCCESS (12:15:06.619) -> CAPTURE_SUCCESS (12:15:06.762) -> WEBHOOK_RECEIVED (12:15:07.376) -> SETTLEMENT_CREATED (09:11:20.170) -> SETTLEMENT_COMPLETED (11:47:33.077)
TX_42_9827_2475,ORDER_CREATED (15:46:00.000) -> PAYMENT_ATTEMPTED (15:46:02.257) -> AUTHORIZATION_SUCCESS (15:46:05.879) -> CAPTURE_SUCCESS (15:46:06.534) -> WEBHOOK_RECEIVED (15:46:07.358) -> SETTLEMENT_CREATED (17:42:37.931) -> SETTLEMENT_COMPLETED (19:08:40.092)
TX_42_9828_3841,ORDER_CREATED (13:16:00.000) -> PAYMENT_ATTEMPTED (13:16:00.785) -> AUTHORIZATION_SUCCESS (13:16:04.304) -> CAPTURE_SUCCESS (13:16:04.466) -> WEBHOOK_RECEIVED (13:16:05.180) -> SETTLEMENT_CREATED (17:19:40.551) -> SETTLEMENT_COMPLETED (21:00:30.876)
TX_42_9829_9887,ORDER_CREATED (09:27:00.000) -> PAYMENT_ATTEMPTED (09:27:00.839) -> AUTHORIZATION_SUCCESS (09:27:04.072) -> CAPTURE_SUCCESS (09:27:04.461) -> WEBHOOK_RECEIVED (09:27:05.019) -> SETTLEMENT_CREATED (06:19:12.005) -> SETTLEMENT_COMPLETED (07:21:18.402)
TX_42_982_7941,ORDER_CREATED (13:39:00.000) -> PAYMENT_ATTEMPTED (13:39:02.917) -> AUTHORIZATION_SUCCESS (13:39:06.716) -> CAPTURE_SUCCESS (13:39:07.687) -> WEBHOOK_RECEIVED (13:39:10.214) -> SETTLEMENT_CREATED (23:53:25.296) -> SETTLEMENT_COMPLETED (02:29:48.693)
TX_42_9830_8994,ORDER_CREATED (18:23:00.000) -> PAYMENT_ATTEMPTED (18:23:01.500) -> AUTHORIZATION_SUCCESS (18:23:05.847) -> CAPTURE_SUCCESS (18:23:06.823) -> WEBHOOK_RECEIVED (18:23:09.584) -> SETTLEMENT_CREATED (04:52:31.334) -> SETTLEMENT_COMPLETED (06:17:50.522)
TX_42_9831_6043,ORDER_CREATED (05:15:00.000) -> PAYMENT_ATTEMPTED (05:15:00.587) -> AUTHORIZATION_SUCCESS (05:15:03.705) -> CAPTURE_SUCCESS (05:15:04.604) -> WEBHOOK_RECEIVED (05:15:06.125) -> SETTLEMENT_CREATED (05:25:50.893) -> SETTLEMENT_COMPLETED (07:06:16.619)
TX_42_9832_3934,ORDER_CREATED (01:32:00.000) -> PAYMENT_ATTEMPTED (01:32:01.337) -> AUTHORIZATION_SUCCESS (01:32:05.819) -> CAPTURE_SUCCESS (01:32:06.140) -> WEBHOOK_RECEIVED (01:32:07.829) -> SETTLEMENT_CREATED (01:17:46.548) -> SETTLEMENT_COMPLETED (03:35:18.950)
TX_42_9833_7931,ORDER_CREATED (22:04:00.000) -> PAYMENT_ATTEMPTED (22:04:01.903) -> AUTHORIZATION_SUCCESS (22:04:03.071) -> CAPTURE_SUCCESS (22:04:03.806) -> WEBHOOK_RECEIVED (22:04:06.036) -> SETTLEMENT_CREATED (01:25:40.881) -> SETTLEMENT_COMPLETED (03:07:39.012)
TX_42_9834_2164,ORDER_CREATED (23:19:00.000) -> PAYMENT_ATTEMPTED (23:19:02.587) -> AUTHORIZATION_SUCCESS (23:19:05.225) -> CAPTURE_SUCCESS (23:19:05.421) -> WEBHOOK_RECEIVED (23:19:07.854) -> SETTLEMENT_CREATED (13:51:45.858) -> SETTLEMENT_COMPLETED (17:30:38.496)
TX_42_9835_8115,ORDER_CREATED (17:23:00.000) -> PAYMENT_ATTEMPTED (17:23:02.732) -> AUTHORIZATION_SUCCESS (17:23:07.454) -> CAPTURE_SUCCESS (17:23:08.280) -> WEBHOOK_RECEIVED (17:23:11.090) -> SETTLEMENT_CREATED (21:20:55.977) -> SETTLEMENT_COMPLETED (22:58:18.258)
TX_42_9836_9257,ORDER_CREATED (13:51:00.000) -> PAYMENT_ATTEMPTED (13:51:01.332) -> AUTHORIZATION_SUCCESS (13:51:05.283) -> CAPTURE_SUCCESS (13:51:06.163) -> WEBHOOK_RECEIVED (13:51:08.380) -> SETTLEMENT_CREATED (16:02:51.780) -> SETTLEMENT_COMPLETED (18:13:51.416)
TX_42_9837_5574,ORDER_CREATED (10:51:00.000) -> PAYMENT_ATTEMPTED (10:51:01.537) -> AUTHORIZATION_SUCCESS (10:51:05.305) -> CAPTURE_SUCCESS (10:51:05.890) -> WEBHOOK_RECEIVED (10:51:06.978) -> SETTLEMENT_CREATED (03:10:42.566) -> SETTLEMENT_COMPLETED (06:54:10.152)
TX_42_9838_9354,ORDER_CREATED (01:18:00.000) -> PAYMENT_ATTEMPTED (01:18:02.520) -> AUTHORIZATION_SUCCESS (01:18:06.591) -> CAPTURE_SUCCESS (01:18:07.376) -> WEBHOOK_RECEIVED (01:18:09.782) -> SETTLEMENT_CREATED (06:56:09.729) -> SETTLEMENT_COMPLETED (09:51:20.366)
TX_42_9839_2401,ORDER_CREATED (16:10:00.000) -> PAYMENT_ATTEMPTED (16:10:01.955) -> AUTHORIZATION_FAILED (16:10:05.111) -> PAYMENT_RETRIED (16:11:56.958) -> AUTHORIZATION_SUCCESS (16:11:58.710) -> CAPTURE_SUCCESS (16:11:59.452) -> WEBHOOK_RECEIVED (16:12:01.158) -> SETTLEMENT_CREATED (18:34:26.252) -> SETTLEMENT_COMPLETED (20:17:55.125)
TX_42_983_4017,ORDER_CREATED (19:01:00.000) -> PAYMENT_ATTEMPTED (19:01:02.371) -> AUTHORIZATION_SUCCESS (19:01:04.154) -> CAPTURE_SUCCESS (19:01:04.400) -> WEBHOOK_RECEIVED (19:01:06.776) -> SETTLEMENT_CREATED (19:09:09.646) -> SETTLEMENT_COMPLETED (22:53:18.815)
TX_42_9840_8735,ORDER_CREATED (19:44:00.000) -> PAYMENT_ATTEMPTED (19:44:01.773) -> AUTHORIZATION_SUCCESS (19:44:04.139) -> CAPTURE_SUCCESS (19:44:04.288) -> WEBHOOK_RECEIVED (19:44:05.113) -> SETTLEMENT_CREATED (18:55:50.021) -> SETTLEMENT_COMPLETED (20:06:54.005)
TX_42_9841_2497,ORDER_CREATED (02:59:00.000) -> PAYMENT_ATTEMPTED (02:59:00.822) -> AUTHORIZATION_SUCCESS (02:59:03.769) -> CAPTURE_SUCCESS (02:59:04.341) -> WEBHOOK_RECEIVED (02:59:06.418) -> SETTLEMENT_CREATED (13:31:10.477) -> SETTLEMENT_COMPLETED (16:38:38.652)
TX_42_9842_5023,ORDER_CREATED (06:50:00.000) -> PAYMENT_ATTEMPTED (06:50:01.297) -> AUTHORIZATION_SUCCESS (06:50:02.457) -> CAPTURE_SUCCESS (06:50:02.876) -> WEBHOOK_RECEIVED (06:50:04.390) -> SETTLEMENT_CREATED (13:05:40.734) -> SETTLEMENT_COMPLETED (14:57:39.604)
TX_42_9844_9278,ORDER_CREATED (03:37:00.000) -> PAYMENT_ATTEMPTED (03:37:01.126) -> AUTHORIZATION_SUCCESS (03:37:05.971) -> CAPTURE_SUCCESS (03:37:06.340) -> WEBHOOK_RECEIVED (03:37:08.900) -> SETTLEMENT_CREATED (23:53:01.542) -> SETTLEMENT_COMPLETED (02:08:49.569)
TX_42_9845_2901,ORDER_CREATED (06:00:00.000) -> PAYMENT_ATTEMPTED (06:00:02.057) -> AUTHORIZATION_SUCCESS (06:00:04.536) -> CAPTURE_SUCCESS (06:00:05.378) -> WEBHOOK_RECEIVED (06:00:08.035) -> SETTLEMENT_CREATED (19:02:27.838) -> SETTLEMENT_COMPLETED (22:35:51.439)
TX_42_9849_5268,ORDER_CREATED (17:18:00.000) -> PAYMENT_ATTEMPTED (17:18:01.372) -> AUTHORIZATION_SUCCESS (17:18:03.950) -> CAPTURE_SUCCESS (17:18:04.135) -> WEBHOOK_RECEIVED (17:18:06.162) -> SETTLEMENT_CREATED (06:30:02.455) -> SETTLEMENT_COMPLETED (10:09:32.889)
TX_42_984_4482,ORDER_CREATED (13:14:00.000) -> PAYMENT_ATTEMPTED (13:14:02.443) -> AUTHORIZATION_SUCCESS (13:14:07.150) -> CAPTURE_SUCCESS (13:14:07.920) -> WEBHOOK_RECEIVED (13:14:09.193) -> SETTLEMENT_CREATED (08:59:34.281) -> SETTLEMENT_COMPLETED (11:20:24.537)
TX_42_9850_9026,ORDER_CREATED (02:25:00.000) -> PAYMENT_ATTEMPTED (02:25:02.447) -> AUTHORIZATION_SUCCESS (02:25:03.968) -> CAPTURE_SUCCESS (02:25:04.929) -> WEBHOOK_RECEIVED (02:25:07.392) -> SETTLEMENT_CREATED (03:23:11.647) -> SETTLEMENT_COMPLETED (05:04:31.788)
TX_42_9851_7604,ORDER_CREATED (22:34:00.000) -> PAYMENT_ATTEMPTED (22:34:01.098) -> AUTHORIZATION_SUCCESS (22:34:03.533) -> CAPTURE_SUCCESS (22:34:03.674) -> WEBHOOK_RECEIVED (22:34:06.154) -> SETTLEMENT_CREATED (07:39:05.611) -> SETTLEMENT_COMPLETED (09:59:13.352)
